distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
50,0.0,0.0,0.001575,0.00013756816492197603,0.0015696589566678912,0.00013420880787010529,0.0,0.00149,0.0014876269099277427,0.0,0.00181,0.0017888604157497647,0.0,0.00153,0.0015276889954274546,0.0,0.00148,0.0014798050352765224,0.0,0.00153,0.0015261788959447461,0.0,0.00142,0.0014126761948930792,0.0,0.0018,0.001797434363772631,0.0,0.00154,0.0015370008423511894
55,0.0,0.0,0.0009025,8.6277169633687e-05,0.0008952268630072239,8.587947057248118e-05,0.0,0.00085,0.0008458369305745437,0.0,0.00094,0.0009149823091161583,0.0,0.00095,0.000946275991308527,0.0,0.00077,0.0007691566530974176,0.0,0.00089,0.0008801677933164547,0.0,0.00084,0.0008344956802393701,0.0,0.00108,0.0010789310925509198,0.0,0.0009,0.0008919684538543997
60,0.0,0.0,0.00052375,7.482270711488593e-05,0.0005182676937499823,6.970603478689639e-05,0.0,0.00043,0.000429832229638157,0.0,0.00059,0.000588899164727426,0.0,0.00061,0.0005831180709116851,0.0,0.00041,0.0004084151382389276,0.0,0.0005,0.0004994227679976009,0.0,0.00049,0.0004886742470066551,0.0,0.00062,0.0006083143852039463,0.0,0.00054,0.0005394655462754599
65,0.0,0.0,0.00031,7.262919523166975e-05,0.00030296785812724967,7.061230680063055e-05,0.0,0.00018,0.00017839369077087997,0.0,0.00038,0.00036775961587417176,0.0,0.0004,0.000381773601169986,0.0,0.00022,0.0002147245426120553,0.0,0.00033,0.00032802996978739565,0.0,0.00028,0.00026328006842777664,0.0,0.00036,0.00036,0.0,0.00033,0.0003297813763757319
70,0.0,0.0,0.0001675,4.3803538669838085e-05,0.00015784652950445938,4.056877583286898e-05,0.0,0.00013,0.00012944456877104032,0.0,0.00017,0.00014857677818165083,0.0,0.00018,0.0001652932501298081,0.0,0.00011,0.00010934332326246523,0.0,0.00019,0.00018039588292371024,0.0,0.00011,0.00010402263350607041,0.0,0.00023,0.00022716927704603476,0.0,0.00022,0.00019852652221489533
75,0.0,0.0,9.625000000000001e-05,2.86956007081225e-05,8.639926934845468e-05,2.398702153675168e-05,0.0,9e-05,8.919684538543999e-05,0.0,8e-05,7.63547202339972e-05,0.0,0.0001,8.812908992306926e-05,0.0,7e-05,6.896596952239759e-05,0.0,0.0001,7.219280948873622e-05,0.0,6e-05,6e-05,0.0,0.00011,9.298860302846802e-05,0.0,0.00016,0.0001433661172055292
80,0.0,0.0,4.5e-05,2.179449471770337e-05,2.6648933023729372e-05,3.2522931670266066e-05,0.0,4e-05,0.0,0.0,3e-05,0.0,0.0,5e-05,4.854752972273343e-05,0.0,3e-05,2.754887502163468e-05,0.0,4e-05,0.0,0.0,4e-05,4e-05,0.0,3e-05,0.0,0.0,0.0001,9.709505944546686e-05
85,0.0,0.0,3.125e-05,1.5360257159305632e-05,1.693952373036669e-05,2.0225878176384845e-05,0.0,2e-05,0.0,0.0,2e-05,0.0,0.0,3e-05,2.754887502163468e-05,0.0,3e-05,2.754887502163468e-05,0.0,3e-05,0.0,0.0,2e-05,2e-05,0.0,3e-05,0.0,0.0,7e-05,6.041843979966416e-05
90,0.0,0.0,1.6250000000000002e-05,9.921567416492215e-06,1.0943609377704337e-05,1.1185033668162454e-05,,0.0,0.0,,0.0,0.0,0.0,2e-05,2e-05,0.0,2e-05,2e-05,0.0,2e-05,0.0,0.0,2e-05,2e-05,0.0,2e-05,0.0,0.0,3e-05,2.754887502163468e-05
95,0.0,0.0,8.750000000000001e-06,7.806247497997999e-06,2.5e-06,6.614378277661477e-06,,0.0,0.0,,0.0,0.0,0.0,1e-05,0.0,0.0,2e-05,2e-05,,0.0,0.0,0.0,1e-05,0.0,0.0,2e-05,0.0,0.0,1e-05,0.0
100,0.0,0.0,5e-06,5e-06,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1e-05,0.0,,0.0,0.0,,0.0,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0,0.0,1e-05,0.0
