distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
50,0.25254327589405967,0.0074367029992874496,0.02944625,0.0005590155968307142,0.00014884125187397223,0.00024053737243324403,0.26377816291161177,0.02885,0.0,0.25153374233128833,0.02934,0.0,0.23783599863899285,0.02939,0.00030019664504486927,0.25156610616551267,0.03033,0.000722261900799747,0.25281473899692936,0.02931,0.0,0.2497489119517911,0.02987,0.0001682714691471614,0.25113995089442304,0.02851,0.0,0.2619285952619286,0.02997,0.0
55,0.2510538393346639,0.010223508890145986,0.0237625,0.0006212034690823933,0.00015513721648902196,0.0002204628657232876,0.26790336496980155,0.02318,0.0,0.2531049250535332,0.02335,0.0,0.22823330515638207,0.02366,0.0006003564717487438,0.25213154689403167,0.02463,0.0004088829863224593,0.24937552039966696,0.02402,0.0,0.25051674245556016,0.02419,0.00023185827384097237,0.25132275132275134,0.02268,0.0,0.25584255842558423,0.02439,0.0
60,0.2485717600277019,0.013461040773854968,0.01905,0.0005738902334070518,0.0002035335216614294,0.000288403050511908,0.2661987041036717,0.01852,0.0,0.2542553191489362,0.0188,0.0,0.21706666666666666,0.01875,0.0008019508715933623,0.24432104997476023,0.01981,0.000491556258859983,0.25,0.01924,0.0,0.24731182795698925,0.01953,0.0003347610428380899,0.2517985611510791,0.01807,0.0,0.2576219512195122,0.01968,0.0
65,0.2495337360163411,0.01674242688118938,0.01528,0.0004488596662655268,0.00019026893280858922,0.00029188166295301293,0.2746525479814692,0.01511,0.0,0.25821596244131456,0.01491,0.0,0.2129202373104812,0.01517,0.0008542005741405947,0.24604680581910182,0.01581,0.0004299951301961491,0.24129032258064517,0.0155,0.0,0.24920331421287445,0.01569,0.00023795575813196994,0.2585128561501042,0.01439,0.0,0.2554278416347382,0.01566,0.0
70,0.2484055262917845,0.017753223797455517,0.0120875,0.00040730056469393704,0.00017086329176621237,0.00027287953618734313,0.2708333333333333,0.012,0.0,0.2562189054726368,0.01206,0.0,0.20952380952380953,0.01155,0.0007269605711549429,0.24179343474779824,0.01249,0.0005426460619650112,0.2413509060955519,0.01214,0.0,0.24700239808153476,0.01251,7.684567870422035e-05,0.2543859649122807,0.0114,2.0454022305524667e-05,0.2661354581673307,0.01255,0.0
75,0.24749734090843284,0.019255909878893033,0.009670000000000002,0.00037479994663820325,0.00018588848791236618,0.00026539587830392105,0.27899686520376177,0.00957,0.0,0.2549634273772205,0.00957,0.0,0.206163655685441,0.00941,0.0007465322513191469,0.2432701894317049,0.01003,0.000501056443569394,0.24407826982492276,0.00971,0.0,0.2421259842519685,0.01016,0.00015759695196922098,0.25112107623318386,0.00892,8.192225644116764e-05,0.25925925925925924,0.00999,0.0
80,0.2497649984123194,0.020105369831536886,0.00768875,0.000285632521782797,0.0001409419658421781,0.0001853857605419572,0.2802631578947368,0.0076,0.0,0.25523560209424084,0.00764,0.0,0.20939597315436242,0.00745,0.0004589437463502299,0.23833543505674654,0.00793,0.0004449895716849509,0.24905183312262957,0.00791,0.0,0.2462686567164179,0.00804,0.00012219456199814366,0.24753867791842477,0.00711,0.00010140784670410025,0.2720306513409962,0.00783,0.0
85,0.24845572205890362,0.020294918561685034,0.0061200000000000004,0.0002219797288042312,0.00011984407886908975,0.00016009398956556029,0.28338762214983715,0.00614,0.0,0.24166666666666667,0.006,0.0,0.21070234113712374,0.00598,0.00035844458378473526,0.2335423197492163,0.00638,0.0003876850566926786,0.2543720190779014,0.00629,0.0,0.2459807073954984,0.00622,0.00020263132448697773,0.2513274336283186,0.00565,9.991665988326397e-06,0.26666666666666666,0.0063,0.0
90,0.24841721289514807,0.017347332022787106,0.004891250000000001,0.0001270273100557513,7.845115170618586e-05,9.474379798719599e-05,0.2815126050420168,0.00476,0.0,0.2332657200811359,0.00493,0.0,0.229957805907173,0.00474,0.00012901959712490282,0.23828920570264767,0.00491,0.00027224201890831216,0.2475442043222004,0.00509,0.0,0.23251028806584362,0.00486,0.00016924512646065556,0.259958071278826,0.00477,2.6129309664778554e-05,0.26429980276134124,0.00507,3.097316149083781e-05
95,0.24089234120881195,0.02010255664092026,0.00388375,0.00010487343562599644,0.00010654776488835886,7.665228862608199e-05,0.2765957446808511,0.00376,0.0,0.2268041237113402,0.00388,4.785943800441022e-05,0.21122994652406418,0.00374,0.00012707756942653155,0.23298429319371727,0.00382,0.0002096543446627222,0.2475,0.004,7.6073638418301395e-06,0.22997416020671835,0.00387,0.0001743450574806701,0.23604060913705585,0.00394,0.00018832823997407143,0.2660098522167488,0.00406,9.751010571663513e-05
100,0.24095726635208004,0.02038481087838493,0.0030924999999999998,0.00013442005058770064,0.000131005224964009,7.535310524010815e-05,0.2754098360655738,0.00305,0.0,0.23397435897435898,0.00312,9.203534972846553e-05,0.2099644128113879,0.00281,0.00019239251966535428,0.22875816993464052,0.00306,0.00020231929326439637,0.25559105431309903,0.00313,5.021340317346996e-05,0.21904761904761905,0.00315,0.0001946221867677057,0.255663430420712,0.00309,0.00010422560630253364,0.24924924924924924,0.00333,0.00021223344081014643
