distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
50,0.1753957979775018,0.0036603973340953843,0.04679,0.0003931284777270656,0.015449761262887,0.0004433639677363379,0.17779668226286688,0.04702,0.015266468612578587,0.17028985507246377,0.04692,0.016019336008451686,0.18117037356942345,0.04631,0.014697155555620395,0.1742489270386266,0.0466,0.015510529840889437,0.17545702878756042,0.04759,0.015706774447926505,0.17591193611051154,0.04633,0.015249804103116197,0.16982740251438314,0.04693,0.016077765957934798,0.17846417846417847,0.04662,0.01507025557657839
55,0.17701847714499275,0.0036374070583090586,0.037665,0.00033503731135501897,0.012302224942964794,0.00031283167237751013,0.17967716327070654,0.03779,0.012115403721198945,0.17438190426091532,0.03802,0.012629835381732948,0.17825503355704697,0.03725,0.01205954032718404,0.17273452032952433,0.03763,0.012654210183757716,0.17863671977017498,0.03829,0.012391792241501292,0.17493962972900456,0.03727,0.012345664333398747,0.17333333333333334,0.0375,0.012543457385996102,0.1841895129092361,0.03757,0.01167789596894855
60,0.1792250863415823,0.004350001559267623,0.030072500000000002,0.00037615654985657194,0.009673109137056438,0.0002892943090395388,0.18294729775092314,0.02979,0.009341079016262337,0.17517286796180442,0.03037,0.010024017692824055,0.18346774193548387,0.02976,0.00929685011590676,0.17627567925778662,0.03018,0.00990340317355671,0.18291098115659518,0.03078,0.009667218952280284,0.17367706919945725,0.02948,0.009844900183305177,0.174692793091996,0.03011,0.009978696161739598,0.18465626037861177,0.03011,0.009328707800576581
65,0.1794225348681056,0.00732991808337766,0.02404875,0.00040085650487425064,0.007724644533275186,0.0003396015324352734,0.19135543432647922,0.02383,0.007048551505319354,0.17807089859851608,0.02426,0.00783409027605082,0.17402269861286254,0.02379,0.007926302624700156,0.17688194158782394,0.02431,0.007946971576618035,0.18747490967482938,0.02491,0.007575639163878743,0.17266187050359713,0.02363,0.007944862911626728,0.16934121621621623,0.02368,0.008141293590863043,0.18557130942452044,0.02398,0.007379444617144611
70,0.17954396362634525,0.008242931061238353,0.0191275,0.0004202008448349431,0.006136301013268598,0.0002812288191328982,0.19157894736842104,0.019,0.005609597444113525,0.17547460236018472,0.01949,0.006389438205799964,0.16800428036383092,0.01869,0.0064823968262828924,0.17981557377049182,0.01952,0.0062617338067869465,0.1911021233569262,0.01978,0.005861074315947428,0.17738478027867097,0.01866,0.006075733593356521,0.16970998925886144,0.01862,0.006387959182966585,0.18328141225337488,0.01926,0.006022474730894921
75,0.1809002671319654,0.010189893449599818,0.015130000000000001,0.00032634337744161425,0.004813124149225542,0.00029544412788327945,0.1931443638760712,0.01517,0.00442889952125762,0.17100130039011704,0.01538,0.005216034833550879,0.16622162883845126,0.01498,0.005258638731636262,0.18640776699029127,0.01545,0.004727977513132774,0.19664732430689877,0.01551,0.0044178216594794205,0.18077183480027081,0.01477,0.004698053415287952,0.17148760330578514,0.01452,0.0049260668615476125,0.18152031454783749,0.01526,0.004831500657911818
80,0.1792519800965562,0.010351502421915534,0.01211375,0.00034183100722432987,0.0038951210761758786,0.00021416793560888713,0.1977401129943503,0.01239,0.0035017612314100755,0.17408906882591094,0.01235,0.004096632773579251,0.17341040462427745,0.01211,0.004051316820529001,0.17341977309562398,0.01234,0.004127998102892165,0.19174757281553398,0.01236,0.0036478431359269693,0.1765704584040747,0.01178,0.0038602301650102204,0.1637323943661972,0.01136,0.004053791230088097,0.18330605564648117,0.01222,0.003821395149971251
85,0.1799082364259578,0.013933461356010769,0.00957875,0.00022262285933838854,0.0030689853128686288,0.0002573225424622514,0.20449897750511248,0.00978,0.002628811701675122,0.17930327868852458,0.00976,0.003123259405901521,0.17395833333333333,0.0096,0.003203134041081858,0.16427104722792607,0.00974,0.0034593498502110713,0.19690721649484536,0.0097,0.002759563969637922,0.17967914438502675,0.00935,0.0029966828895857116,0.16043956043956045,0.0091,0.003317268061410394,0.18020833333333333,0.0096,0.003063812583445431
90,0.1812675630322208,0.015055457563694682,0.0076625,0.0002049237663132317,0.0024296113261967163,0.0002043969013978097,0.21192893401015228,0.00788,0.002003772802329342,0.18134034165571616,0.00761,0.002394779113304838,0.16944801026957637,0.00779,0.002679585140209295,0.17040951122853368,0.00757,0.0025776063146863994,0.19696969696969696,0.00792,0.0022503307905148086,0.17709720372836218,0.00751,0.002444744747781346,0.162534435261708,0.00726,0.0026107957734139223,0.18041237113402062,0.00776,0.002475275927333776
95,0.18265291978424866,0.015190232768305225,0.00608,0.00014352700094407312,0.0019090948372972377,0.0001585201568911285,0.20063191153238547,0.00633,0.0017525107333134363,0.18166666666666667,0.006,0.0018922752840434694,0.184640522875817,0.00612,0.0018973109302991675,0.16013628620102216,0.00587,0.002133337018762326,0.20516962843295639,0.00619,0.0016571751123904957,0.1824212271973466,0.00603,0.0018874128376575143,0.16047297297297297,0.00592,0.0021574492744609723,0.18608414239482202,0.00618,0.0018952875074505205
100,0.17772168557411502,0.015224268737102833,0.004785,0.00014874474780643507,0.0015568972524145918,0.00015057462390781343,0.1975806451612903,0.00496,0.0014012737135140152,0.17286652078774617,0.00457,0.0015295780258243168,0.16330645161290322,0.00496,0.00177880340692522,0.16114790286975716,0.00453,0.0016400679703739375,0.2012448132780083,0.00482,0.0013294406729697339,0.17954070981210857,0.00479,0.0015338487043991445,0.15975103734439833,0.00482,0.0017620609748632624,0.18633540372670807,0.00483,0.0014801045504471049
