distancia,qber_mean,qber_std,absorption_mean,absorption_std,skr_mean,skr_std,qber_seed_42,absorption_seed_42,skr_seed_42,qber_seed_123,absorption_seed_123,skr_seed_123,qber_seed_256,absorption_seed_256,skr_seed_256,qber_seed_789,absorption_seed_789,skr_seed_789,qber_seed_1024,absorption_seed_1024,skr_seed_1024,qber_seed_2048,absorption_seed_2048,skr_seed_2048,qber_seed_4096,absorption_seed_4096,skr_seed_4096,qber_seed_8192,absorption_seed_8192,skr_seed_8192
0,0.05687537985366503,0.001877395300972296,0.1488825,0.001175199451157119,0.07575545779546004,0.001470705675459342,0.055607601713062095,0.14944,0.07726609061136742,0.05680010604453871,0.15088,0.07784787354466112,0.058763448181941985,0.14686,0.0739606920019655,0.05516180797004547,0.14956,0.07559282020014127,0.05700358811184077,0.14771,0.07340791930306026,0.053601566191858505,0.14813,0.07544129346151265,0.05917833925340125,0.14921,0.07546657750346629,0.058886581362631474,0.14927,0.07706039573750587
5,0.06200725964871857,0.002310734632669618,0.1324775,0.0010142823817852675,0.0650398228187549,0.0015395412656214096,0.06046058060160528,0.13331,0.06674685922544554,0.06391229771049295,0.13409,0.06657548628378265,0.06451859204397954,0.13097,0.06412709643071579,0.06041540327471195,0.13192,0.06335048240022598,0.06129597197898424,0.13133,0.06257274535964553,0.0576937618147448,0.13225,0.06620022246987134,0.06480857121450513,0.13347,0.06428944405291635,0.06295289855072464,0.13248,0.06645624632743603
10,0.06633205464047606,0.0019665300993459427,0.11508625,0.0008294416420098498,0.05435227822733128,0.001878915795393022,0.06482603427384456,0.11554,0.054520043007842287,0.06678669410150892,0.11664,0.0556259497673453,0.06905594405594405,0.1144,0.05514522405534601,0.06584723441615452,0.1139,0.050409237200457736,0.06540748513466246,0.11436,0.05212314856035727,0.06262451277609354,0.11545,0.056023849435244764,0.06842560553633217,0.1156,0.05527942961312579,0.0676829268292683,0.1148,0.055691344178931096
15,0.07086854757580074,0.001652446216327681,0.09782125,0.0008563795522430454,0.044579824884930445,0.001978569312586104,0.07062665850173505,0.09798,0.045360390483522535,0.07252061959364313,0.09942,0.0464272908883439,0.07320099255583126,0.09672,0.04462085648766759,0.07086776859504132,0.0968,0.03981333589381138,0.06975314964662502,0.09763,0.04379322323589925,0.06757032205462699,0.09812,0.04591987316778599,0.07200081127674678,0.09861,0.046047504999054606,0.07040805838215644,0.09729,0.04465612392335831
20,0.07635232308774183,0.0018715288607399803,0.08181374999999999,0.0009784418416543725,0.035492592829936845,0.0019140614360980029,0.0753189401373896,0.08152,0.03613668999849344,0.07766174528868083,0.08331,0.03787896099735615,0.0781288877830306,0.08038,0.03564699244397228,0.07742491383554899,0.08124,0.031074780198598703,0.0739702656592737,0.08206,0.03465625010748777,0.07299358431182666,0.08261,0.035492424693491724,0.07818731117824773,0.08275,0.037166747258807246,0.07713293650793651,0.08064,0.03588789694128744
25,0.08114072387820528,0.002366140437925768,0.06781375,0.0009264979425233473,0.028430366082258046,0.0021076144519628763,0.08209839952578542,0.06748,0.028946603038477226,0.0837396042443361,0.06974,0.031154931878493598,0.08224719101123595,0.06675,0.029633101887471616,0.08161434977578476,0.0669,0.024031869255273158,0.07960052871199882,0.06809,0.026642693277684194,0.07554642804752824,0.06817,0.02914278545798828,0.08208955223880597,0.06834,0.030132741657057274,0.08218973747016707,0.06704,0.027758202205619004
30,0.08651329039751354,0.003015722806715159,0.05597375,0.0007602456428681463,0.022620284521525934,0.002203385168568354,0.08833034111310592,0.0557,0.022692360725793937,0.08964316797214969,0.05745,0.025258354332772865,0.08567262121764492,0.05486,0.02422392281957466,0.0891662145053355,0.05529,0.01841581093803727,0.08394225628230262,0.05611,0.01975689363305968,0.08004250044271294,0.05647,0.023544670296002136,0.08829787234042553,0.0564,0.024205206778535333,0.08701134930643127,0.05551,0.022865056648431602
35,0.0930407358917322,0.0033856077730148146,0.04581625,0.0007872727846813968,0.01741606167198292,0.0018726040941766716,0.09812981298129812,0.04545,0.017212320618614076,0.09641873278236915,0.04719,0.019424541945866746,0.09384098544232923,0.04465,0.018076836701221184,0.09225663716814159,0.0452,0.014547896591135947,0.09057180270624182,0.04582,0.014284435324897916,0.08671146759158899,0.04613,0.018195716958815545,0.09133689839572193,0.04675,0.019536929583990816,0.09505955006616675,0.04534,0.018049815651321157
40,0.0993940548159227,0.0036721916241976315,0.03763,0.0006326333851449828,0.013372358149599268,0.0016514161824728157,0.10237904303662122,0.03741,0.013120115719955599,0.1040268456375839,0.03874,0.014902603896366298,0.10155186496052274,0.03673,0.014143064529178092,0.09975929392885799,0.03739,0.010805293712246328,0.09316442333069412,0.03789,0.010526723206882808,0.09379128137384413,0.03785,0.014151596366994748,0.09950248756218906,0.03819,0.014967220516114432,0.10097719869706841,0.03684,0.01436224724905585
45,0.10647990809871043,0.004117059870093688,0.03098625,0.0005883650546217031,0.010144966858116972,0.0012531174735125538,0.10932896890343699,0.03055,0.00999806753939855,0.11404906021025804,0.03139,0.010769483571209089,0.10690571049136786,0.03012,0.011335287875791421,0.10604113110539845,0.03112,0.008550221912582983,0.10237483953786906,0.03116,0.007747034714165593,0.101000322684737,0.03099,0.010965729025289984,0.10270774976657329,0.03213,0.011460891875844747,0.10943148209004272,0.03043,0.010333018350653422
50,0.11617686466920567,0.005765389836483693,0.025305,0.0004712483421721499,0.007468241085543026,0.0010620616517446736,0.11546065638592329,0.02529,0.007205860458160996,0.12727993655828707,0.02522,0.008058293275306952,0.11464708282333741,0.02451,0.008776343728477397,0.11054488435907488,0.02551,0.006652589707103913,0.1141732283464567,0.0254,0.005515504721055993,0.11002349256068912,0.02554,0.007795474732686645,0.1134453781512605,0.02618,0.008867373499758743,0.12384025816861638,0.02479,0.006874488561793574
55,0.12853972397039876,0.008408352993341695,0.020845,0.00045961940777125516,0.005405249267490368,0.0008667267536972657,0.1261996161228407,0.02084,0.0051404734306296175,0.14617618586640851,0.02066,0.00588290280890971,0.12796442687747037,0.02024,0.006386978469910531,0.12137330754352031,0.02068,0.004279961850331012,0.12269066792989104,0.02111,0.0045583834557262285,0.12428571428571429,0.021,0.005459024243854066,0.12139257901969766,0.02183,0.006885035437981693,0.13823529411764707,0.0204,0.00464923444258009
60,0.14301580158608884,0.009693244998690405,0.017135,0.00036041642581880227,0.0037037267787948013,0.0006640826346833747,0.14069767441860465,0.0172,0.003692173790973797,0.16070381231671554,0.01705,0.0042873896997825105,0.14337132573485303,0.01667,0.0040015915771179945,0.1336866902237927,0.01698,0.0030044258317161038,0.13507246376811594,0.01725,0.0030264219516367287,0.13916043703277745,0.01739,0.003604122442345738,0.13445378151260504,0.01785,0.004996056608368269,0.15698022768124625,0.01669,0.0030176323284172683
65,0.16005136613259804,0.01153263648680257,0.01433125,0.00031565160778934773,0.00263539182303779,0.0006465448254612679,0.15997181113460182,0.01419,0.0024918569283054392,0.1788218793828892,0.01426,0.0032266104389701584,0.16158752657689582,0.01411,0.0029830717872793224,0.14909847434119278,0.01442,0.0020786276592728967,0.14985994397759103,0.01428,0.0018211520699317927,0.15384615384615385,0.01469,0.0025777857327582087,0.1490933512424446,0.01489,0.0038675331410232146,0.1781317885590152,0.01381,0.002036496826761289
70,0.18015652601159352,0.011595601872748149,0.012015000000000001,0.00021552262062252288,0.001791098560032101,0.0004917489747669492,0.18098415346121768,0.01199,0.0018599549398650465,0.20099255583126552,0.01209,0.002418393854093782,0.18391787852865696,0.01169,0.0016664061384288366,0.16818558409279205,0.01207,0.0014955738519537188,0.16976351351351351,0.01184,0.0012990223762484815,0.17313915857605178,0.01236,0.0014093876065049509,0.16951915240423798,0.01227,0.0027483776150481055,0.1947502116850127,0.01181,0.0014316720981138878
75,0.20063019243148578,0.015215474705623531,0.010215,0.00025758493744782514,0.0011917290821634647,0.0004221220967163013,0.20330739299610895,0.01028,0.0013900910931645709,0.2294757665677547,0.01011,0.0015030313068195432,0.2082051282051282,0.00975,0.0009831795286632129,0.19000979431929482,0.01021,0.0009653282789614737,0.18725099601593626,0.01004,0.0006794834823843817,0.18696883852691218,0.01059,0.0008807425390717785,0.18448438978240303,0.01057,0.002092885610995054,0.2153392330383481,0.01017,0.0010390908172477013
80,0.22210706262697255,0.015364418181551796,0.008747499999999998,0.00023220411279734057,0.0006718270154180317,0.0002765689734084344,0.22528735632183908,0.0087,0.0009353229574008142,0.2497175141242938,0.00885,0.0008959899247006527,0.23067632850241546,0.00828,0.0006388926461994201,0.21046643913538113,0.00879,0.00044262613596762507,0.20539906103286384,0.00852,0.0004626469798401469,0.20704845814977973,0.00908,0.00031295769030700784,0.2101123595505618,0.0089,0.0011651309725840085,0.2381489841986456,0.00886,0.0005210488163445788
85,0.24503856584617967,0.01798853876511054,0.0076225,0.0002235928218883602,0.0002628816498418432,0.00024763007816127274,0.2564102564102564,0.00741,0.0002896375964975617,0.27483870967741936,0.00775,0.0005088180318524097,0.2496551724137931,0.00725,0.0005011634301078115,0.2356020942408377,0.00764,8.751077209686971e-05,0.2210242587601078,0.00742,0.0,0.22629582806573956,0.00791,0.0,0.23223350253807107,0.00788,0.0006625413609918336,0.26424870466321243,0.00772,5.338200718825968e-05
90,0.2690693484959107,0.020576347271980218,0.0066975,0.0002151598243167158,8.754427694086923e-05,0.00013202840224798459,0.2754946727549467,0.00657,0.0,0.3047337278106509,0.00676,0.00011218839556867047,0.2714508580343214,0.00641,0.0003812845252685658,0.25406203840472674,0.00677,0.0,0.2515625,0.0064,0.0,0.2401129943502825,0.00708,0.0,0.260932944606414,0.00686,0.00020688129468971755,0.29420505200594355,0.00673,0.0
95,0.2943165810841846,0.019295234215792413,0.00599625,0.00018144816753001405,3.946410784826014e-05,0.00010441221507952868,0.29949238578680204,0.00591,0.0,0.33167495854063017,0.00603,0.0,0.2956521739130435,0.00575,0.00031571286278608113,0.2807308970099668,0.00602,0.0,0.27495621716287216,0.00571,0.0,0.2704,0.00625,0.0,0.28780487804878047,0.00615,0.0,0.31382113821138213,0.00615,0.0
100,0.3213256103226047,0.019268062799501467,0.00536,0.0001579556899893131,2.4041044800386632e-05,6.36066257999855e-05,0.3264150943396226,0.0053,0.0,0.362453531598513,0.00538,0.0,0.32053742802303264,0.00521,0.00019232835840309306,0.29906542056074764,0.00535,0.0,0.3076923076923077,0.00507,0.0,0.30324909747292417,0.00554,0.0,0.3154121863799283,0.00558,0.0,0.3357798165137615,0.00545,0.0
